Date,cazhi,f,pl,t,p
2021/5/29 20:00,23.742,23.415001,5380.4902,227.5,0.86199999
2021/5/29 21:00,23.68,23.426001,5492.6602,228.2,0.84500003
2021/5/29 22:00,21.297,23.646,5342.75,228.39999,0.87900001
2021/5/29 23:00,24.133,24.443001,5733.4702,226.89999,0.84100002
2021/5/30 0:00,23.765,24.145,5671.6401,228.10001,0.84299999
2021/5/30 1:00,23.774,23.77,5599.8301,227,0.838
2021/5/30 2:00,23.968,23.684,5585.5098,227.60001,0.838
2021/5/30 3:00,23.75,23.885,5608.5,228.7,0.84500003
2021/5/30 4:00,23.852,24.158001,5774.8999,228.3,0.82700002
2021/5/30 5:00,24.078,23.948999,5711.77,227.10001,0.82700002
2021/5/30 6:00,23.922,24.382,5706.1299,226.60001,0.84299999
2021/5/30 7:00,23.961,23.915001,5747.79,224.8,0.815
2021/5/30 8:00,24.008,24.228001,5767.5298,225.5,0.82499999
2021/5/30 9:00,24.187,24.099001,5744.1001,225.10001,0.82300001
2021/5/30 10:00,23.985,24.097,5652.3301,224,0.83499998
2021/5/30 11:00,23.929,23.929001,5690.0801,226.10001,0.82700002
2021/5/30 12:00,23.993,24.016001,5681.3999,227.5,0.83499998
2021/5/30 13:00,23.429,23.799,5648.6401,229.60001,0.83700001
2021/5/30 14:00,19.375,15.12,3383.9299,224.60001,0.88
2021/5/30 15:00,24.164,23.974001,5579.2202,226.89999,0.84899998
2021/5/30 16:00,23.657,23.830999,5669.0298,227.60001,0.82999998
2021/5/30 17:00,23.375,23.537001,5268.5498,227.5,0.88599998
2021/5/30 18:00,23.796,23.573999,5510.0098,227.5,0.84600002
2021/5/30 19:00,23.743,23.854,5693.77,228.39999,0.829
2021/5/30 20:00,23.586,23.747999,5616.5298,229.39999,0.83999997
2021/5/30 21:00,22.218,23.666,5676.4102,229.39999,0.82700002
2021/5/30 22:00,23.5,24.114,5631.2798,229.10001,0.85000002
2021/5/30 23:00,23.797,23.322001,5651.6802,228.8,0.81599998
2021/5/31 0:00,23.524,23.424999,5399.1499,229.39999,0.86299998
2021/5/31 1:00,20.32,23.837999,5642.5698,228.3,0.83600003
2021/5/31 2:00,23.883,22.721001,5538.4302,226,0.80500001
2021/5/31 3:00,23.711,23.92,5711.1201,227.10001,0.82599998
2021/5/31 4:00,23.922,23.672001,5493.96,227.60001,0.85299999
2021/5/31 5:00,23.781,23.716999,5661.6602,228.10001,0.82800001
2021/5/31 6:00,23.586,23.848,5446.8799,226.2,0.86400002
2021/5/31 7:00,23.922,23.837999,5855.3901,226.2,0.79900002
2021/5/31 8:00,23.718,23.875999,5815.9102,225.5,0.80500001
2021/5/31 9:00,15.493,23.649,5708.73,223.3,0.80800003
2021/5/31 10:00,17.078,14.889,3554.8899,218.89999,0.80900002
2021/5/31 11:00,26.172,25.771,6415.7598,223.8,0.78299999
2021/5/31 12:00,26.281,26.011,6130.9102,225,0.833
2021/5/31 13:00,26.429,26.673,6484.9702,224.89999,0.80500001
2021/5/31 14:00,26.907,26.77,6652.2402,226.10001,0.78899997
2021/5/31 15:00,26.89,26.973,6238.0801,227.3,0.85500002
2021/5/31 16:00,26.672,27.160999,6507.9702,229.2,0.82700002
2021/5/31 17:00,23.399,26.695,6248.5,229.39999,0.847
2021/5/31 18:00,22.117,22.16,5374.4199,227.8,0.81400001
2021/5/31 19:00,21.961,21.229,5140.3301,228.89999,0.81699997
2021/5/31 20:00,22.07,22.288,5362.0498,227.89999,0.82099998
2021/5/31 21:00,22.18,22.291,5262.2598,227.7,0.83700001
2021/5/31 22:00,21.969,22.146999,5077.2002,227.7,0.86400002
2021/5/31 23:00,19.773,21.691999,5006.6899,230.2,0.86299998
2021/6/1 0:00,19.992,14.196,3241.6201,223.39999,0.85799998
2021/6/1 1:00,22.039,22.146999,4945.2998,226.60001,0.88599998
2021/6/1 2:00,22.016,22.315001,5148.3599,226.39999,0.85600001
2021/6/1 3:00,22.273,22.34,5134.2598,227.10001,0.861
2021/6/1 4:00,22.571,22.355,5139.6802,226.8,0.85900003
2021/6/1 5:00,26.328,23.368999,5454.2598,228.89999,0.85000002
2021/6/1 6:00,26.414,26.927,6262.1699,230.2,0.85699999
2021/6/1 7:00,25.945,26.219,6483.8799,230.2,0.80199999
2021/6/1 8:00,15.617,17.159,3991.8201,225.8,0.84600002
2021/6/1 9:00,15.672,15.911,3631.04,222.3,0.85600001
2021/6/1 10:01,15.75,15.668,3482.4299,221.10001,0.87800002
2021/6/1 11:01,14.219,15.439,3553.5901,221.39999,0.847
2021/6/1 12:01,14.484,13.914,3119.6899,220.10001,0.86799997
2021/6/1 13:01,16.149,16.224001,3744.28,224,0.85000002
2021/6/1 14:01,15.976,16.065001,3669.4399,224.3,0.86000001
2021/6/1 15:01,15.977,16.032,3618.6699,222.89999,0.86799997
2021/6/1 16:01,16.367,16.177,3808.72,224.8,0.833
2021/6/1 17:01,23.063,18.294001,4199.2202,224.10001,0.85500002
2021/6/1 18:01,20.609,20.521999,4744.8398,226.2,0.85299999
2021/6/1 19:01,21.305,23.33,5596.1401,225.60001,0.81900001
2021/6/1 20:01,23,25.482,6194.6899,227.3,0.81099999
2021/6/1 21:01,25.336,26.502001,6582.3799,228.5,0.79400003
2021/6/1 22:01,25.007,25.247,6038.71,228.10001,0.82700002
2021/6/1 23:01,25.383,25.01,5994.6699,228.39999,0.82499999
2021/6/2 0:01,25.36,25.223,6074.0698,227.89999,0.81999999
2021/6/2 1:01,22.656,25.559,6092.5098,227.10001,0.82700002
2021/6/2 2:01,22.148,21.658001,5131.6602,227.60001,0.83399999
2021/6/2 3:01,23.164,23.306,5562.0801,229.39999,0.83099997
2021/6/2 4:01,21.125,23.381001,5785.5298,229.89999,0.801
2021/6/2 5:01,22.727,16.993,3852.54,225.7,0.87
2021/6/2 6:01,23.18,22.51,5300.0098,229.2,0.84299999
2021/6/2 7:01,23.007,22.85,5317.3599,226.60001,0.84799999
2021/6/2 8:01,23.141,23.01,5274.6201,227.60001,0.86400002
2021/6/2 9:01,23.258,23.184,5547.1099,223.3,0.81599998
2021/6/2 10:01,23.187,22.996,5589.2002,223.60001,0.80299997
2021/6/2 11:01,23.094,23.375,5508.71,222.60001,0.82800001
2021/6/2 12:01,23.461,22.997,5507.4102,223.7,0.81599998
2021/6/2 13:01,21.906,23.216999,5346.4302,221.5,0.84600002
2021/6/2 14:01,21.625,20.896999,4793,221.7,0.85000002
2021/6/2 15:01,22.961,23.132,5401.54,224.5,0.83999997
2021/6/2 16:01,22.797,23.017,5273.54,225.10001,0.85900003
2021/6/2 17:01,22.75,22.830999,5209.1099,225.8,0.86400002
2021/6/2 18:01,18.227,22.889999,5209.1099,226.8,0.86900002
2021/6/2 19:01,23.132,22.881001,5392.8599,226.39999,0.83600003
2021/6/2 20:01,23.493,23.787001,5636.9302,228.2,0.83499998
2021/6/2 21:01,23.718,23.753,5624.5601,228.2,0.83600003
2021/6/2 22:01,23.789,23.662001,5584.21,226.3,0.83499998
2021/6/2 23:01,23.547,23.040001,5415.21,226.10001,0.838
2021/6/3 0:01,23.524,23.58,5626.9502,226.39999,0.82499999
2021/6/3 1:01,23.523,23.65,5520.4199,226.39999,0.84500003
2021/6/3 2:01,21.555,23.32,5323.6499,226.89999,0.866
2021/6/3 3:01,22.594,17.631001,3948.6499,225.5,0.88099998
2021/6/3 4:01,23.218,23.422001,5370.0801,229,0.86699998
2021/6/3 5:01,23.469,23.684,5609.5898,227.89999,0.83499998
2021/6/3 6:01,23.242,22.997,5428.2202,229.2,0.84100002
2021/6/3 7:01,23.227,23.188999,5339.0601,229.39999,0.86400002
2021/6/3 8:01,22.5,23.51,5536.7002,230.89999,0.84600002
2021/6/3 9:01,22.211,14.931,3422.3301,224.5,0.85699999
2021/6/3 10:01,23.179,23.973,5859.0801,226.89999,0.80500001
2021/6/3 11:01,23.133,23.018,5423.8799,227.3,0.838
2021/6/3 12:01,23.11,22.957001,5396.1099,226.39999,0.838
2021/6/3 13:01,20.726,22.773001,5385.48,226.89999,0.83399999
2021/6/3 14:01,21.414,22.563,5586.1602,225.7,0.79100001
2021/6/3 15:01,21.766,21.007,4713.8198,210.5,0.84500003
2021/6/3 16:01,22.75,23.049999,5570.7598,225.7,0.81199998
2021/6/3 17:01,22.82,22.462,5344.0498,220.5,0.815
2021/6/3 18:01,23.039,22.809999,5179.3799,223.89999,0.86500001
2021/6/3 19:01,23.071,22.511999,5305,225.60001,0.83399999
2021/6/3 20:01,23,23.381001,5489.6201,225,0.83600003
2021/6/3 21:01,23.195,23.283001,5488.9702,226.39999,0.83600003
2021/6/3 22:01,23.172,23.15,5644.2998,225.39999,0.80400002
2021/6/3 23:01,23.437,23.055,5659.27,222.89999,0.79299998
2021/6/4 0:01,22.578,23.028999,5506.3198,224,0.81800002
2021/6/4 1:01,23.039,17.666,4084.24,222.8,0.84600002
2021/6/4 2:01,22.055,23.448999,5631.9399,224,0.81400001
2021/6/4 3:01,23.516,23.496,5700.71,223.89999,0.80500001
2021/6/4 4:01,20.594,23.475,5651.6802,222.8,0.80900002
2021/6/4 5:01,23.804,23.979,5651.6802,224.39999,0.83200002
2021/6/4 6:01,21.406,23.813,5610.8901,224.89999,0.833
2021/6/4 7:01,22.415,24.341,5595.4902,223.89999,0.85299999
2021/6/4 8:01,22.992,14.542,3206.25,217.60001,0.87800002
2021/6/4 9:01,21.109,24.004999,5605.25,223.10001,0.83700001
2021/6/4 10:01,14.789,17.576,4077.95,219.60001,0.83499998
2021/6/4 11:02,12.078,15.158,3355.51,215.89999,0.87
2021/6/4 12:02,11.086,7.3649998,1672.01,212.2,0.838
2021/6/4 13:02,15.735,15.842,3659.46,220.10001,0.83999997
2021/6/4 14:02,12.093,15.031,3364.8401,219.89999,0.86900002
2021/6/4 15:02,15.633,7.4169998,1589.79,213,0.89300001
2021/6/4 16:02,15.867,16.044001,3611.73,220.10001,0.86400002
2021/6/4 17:02,14.008,15.873,3668.1299,219.8,0.83899999
2021/6/4 18:02,15.774,15.799,3702.1899,219.89999,0.82700002
2021/6/4 19:02,17.336,15.188,3465.0701,221.2,0.85399997
2021/6/4 20:02,21.57,17.806,4021.54,223.2,0.86799997
2021/6/4 21:02,23,24.312,5778.1602,227.3,0.83099997
2021/6/4 22:02,24.351,24.476999,5749.52,226.8,0.83999997
2021/6/4 23:02,24.571,24.489,6060.3999,227.89999,0.796
2021/6/5 0:02,24.508,24.393,5859.73,226.89999,0.81999999
2021/6/5 1:02,24.523,24.636,6023.7402,227,0.80800003
2021/6/5 2:02,24.75,24.631001,6018.3198,227.5,0.80599999
2021/6/5 3:02,23.609,25.018,5815.2598,225.8,0.847
2021/6/5 4:02,23.602,23.533001,5686.3901,226.39999,0.81400001
2021/6/5 5:02,23.609,23.587999,5629.5498,226.89999,0.82599998
2021/6/5 6:02,22.313,23.6,5594.8398,227.2,0.833
2021/6/5 7:02,23.765,17.874001,4105.2798,223.8,0.85399997
2021/6/5 8:02,24.789,24.569,5796.6001,225.8,0.83399999
2021/6/5 9:02,25.079,24.823,5859.0801,223.89999,0.829
2021/6/5 10:02,24.695,24.749001,5785.5298,223.10001,0.83600003
2021/6/5 11:02,22.039,24.791,5666.6499,223.2,0.85699999
2021/6/5 12:02,21.148,24.695,5753.21,224.3,0.84200001
2021/6/5 13:02,22.508,22.427999,5246.8501,226.8,0.84399998
2021/6/5 14:02,23.094,22.683001,5301.3101,229.8,0.85100001
2021/6/5 15:02,24.437,24.150999,5753.8599,229.5,0.833
2021/6/5 16:02,24.641,24.243,5764.4902,226.89999,0.829
2021/6/5 17:02,22.18,24.355,5681.3999,227.5,0.84799999
2021/6/5 18:02,21.758,24.163,5751.4702,228.3,0.83099997
2021/6/5 19:02,18.132,17.966,4097.6899,225.7,0.86400002
2021/6/5 20:02,24.672,30.697001,7396.3599,227.2,0.81800002
2021/6/5 21:02,24.258,24.187,5859.73,229.10001,0.81699997
2021/6/5 22:02,24.344,24.424999,5761.2402,227.89999,0.83899999
2021/6/5 23:02,24.437,24.398001,5836.9502,227.8,0.82599998
2021/6/6 0:02,24.203,24.108,5764.4902,226.89999,0.824
2021/6/6 1:02,23.625,24.084999,5631.2798,225.39999,0.84100002
2021/6/6 2:02,21.922,22.875,5488.9702,224.89999,0.81699997
2021/6/6 3:02,20.789,26.568001,6444.1802,225.3,0.80800003
2021/6/6 4:02,25.039,29.174999,7099.7998,226.10001,0.80699998
2021/6/6 5:02,25.5,24.237,5626.9502,226,0.84899998
2021/6/6 6:02,26.61,26.68,6176.04,228.60001,0.85699999
2021/6/6 7:02,23.312,26.584999,6168.6602,227.39999,0.85299999
2021/6/6 8:02,13.641,13.553,3005.1499,219.60001,0.87699997
2021/6/6 9:02,13.5,13.715,2987.1399,218.39999,0.89099997
2021/6/6 10:02,13.422,13.591,2990.1799,216.89999,0.87800002
2021/6/6 11:02,20.008,13.323,3014.9099,219.2,0.85699999
2021/6/6 12:02,20.476,17.493999,4085.3201,226.2,0.84399998
2021/6/6 13:02,20.133,26.261,6230.71,231.39999,0.84100002
2021/6/6 14:02,18.039,22.419001,5379.4102,229.2,0.82599998
2021/6/6 15:02,20.508,17.667999,4087.28,226.39999,0.85299999
2021/6/6 16:02,19.109,23.778999,5540.3799,226.3,0.84600002
2021/6/6 17:02,21.914,22.306999,4994.3301,225.2,0.88099998
2021/6/6 18:02,21.813,22.094999,5200.4302,227.2,0.83899999
2021/6/6 19:02,21.765,21.719999,5217.1299,229.2,0.82499999
2021/6/6 20:02,20.946,21.813,4859.3901,227.2,0.88999999
2021/6/6 21:02,19.484,14.983,3395,224.89999,0.86900002
2021/6/6 22:02,21.742,21.785999,5181.77,227.5,0.82999998
2021/6/6 23:02,21.852,21.743999,5239.48,226.89999,0.81800002
2021/6/7 0:02,21.82,22.139999,5193.7002,225.8,0.83899999
2021/6/7 1:02,22.016,22.000999,5107.5801,225.2,0.847
2021/6/7 2:02,21.875,21.559,5214.1001,225.8,0.81300002
2021/6/7 3:02,21.961,22.205999,5233.8398,225.8,0.83499998
2021/6/7 4:02,22.125,22.171,5290.8999,227.10001,0.82700002
2021/6/7 5:02,21.961,21.969999,5154.6499,228.10001,0.84399998
2021/6/7 6:03,21.922,21.985001,5215.8301,227.3,0.83200002
2021/6/7 7:03,22.211,22.143,5152.7002,227.39999,0.85000002
2021/6/7 8:03,22.125,22.767,5394.8101,225.2,0.829
2021/6/7 9:03,21.984,21.73,5312.3701,227.2,0.80500001
2021/6/7 10:03,19.32,21.785999,5225.8101,226.10001,0.81999999
2021/6/7 11:03,21.867,23.589001,5620.8701,226.60001,0.82700002
2021/6/7 12:03,21.774,21.327999,5129.27,227.60001,0.82099998
2021/6/7 13:03,21.867,21.799999,5300.0098,227.8,0.81199998
2021/6/7 14:03,22.008,21.695,5112.5698,226.89999,0.83700001
2021/6/7 15:03,19.101,22.037001,5206.7202,225.5,0.83200002
2021/6/7 16:03,21.954,22.415001,5095.8599,223.60001,0.86299998
2021/6/7 17:03,22.07,21.615999,5236.2202,223.39999,0.80500001
2021/6/7 18:03,21.211,21.947001,4986.2998,227.7,0.87300003
2021/6/7 19:03,22.187,21.816,4951.5898,227.8,0.87400001
2021/6/7 20:03,22.078,22.027,5199.7798,227.5,0.83700001
2021/6/7 21:03,22.461,22.014999,5231.4502,225.8,0.82700002
2021/6/7 22:03,23.219,23.469,5476.6001,226.89999,0.84600002
2021/6/7 23:03,23.563,23.110001,5586.1602,226.39999,0.81400001
2021/6/8 0:03,23.421,23.275,5624.5601,226.89999,0.815
2021/6/8 1:03,23.446,23.055,5305.6499,225.2,0.85500002
2021/6/8 2:03,23.469,23.504999,5502.6401,225.89999,0.84100002
2021/6/8 3:03,23.859,23.862,5692.0298,227.10001,0.82700002
2021/6/8 4:03,23.625,23.933001,5710.4702,228.10001,0.829
2021/6/8 5:03,23.625,23.608999,5808.96,228.60001,0.80299997
2021/6/8 6:03,21.75,24.041,5807.23,228.39999,0.81900001
2021/6/8 7:03,22.562,18.299999,4505.1099,227.10001,0.79900002
2021/6/8 8:03,23.758,23.688,5506.9702,226.5,0.84899998
2021/6/8 9:03,23.641,23.886,5433.21,225,0.86500001
2021/6/8 10:03,23.664,23.594999,5786.6201,227.2,0.80299997
2021/6/8 11:03,20.781,23.673,5662.96,225.8,0.82200003
2021/6/8 12:03,20.641,20.705999,4880.8701,224.39999,0.83200002
2021/6/8 13:03,20.828,20.867001,5062.8799,225.3,0.80800003
2021/6/8 14:03,20.57,20.313,4620.3101,225.60001,0.86699998
2021/6/8 15:03,20.938,20.565001,4876.0898,226.2,0.82999998
2021/6/8 16:03,20.867,20.684,4895.8301,225.5,0.82999998
2021/6/8 17:03,20.695,20.860001,4876.5298,222.5,0.83499998
2021/6/8 18:03,20.61,21.122999,4971.3301,224.39999,0.833
2021/6/8 19:03,20.687,20.391001,4858.0898,226.10001,0.82599998
2021/6/8 20:03,20.531,20.34,4859.8198,227.10001,0.82499999
2021/6/8 21:03,21.524,20.471001,4924.9102,225.89999,0.81699997
2021/6/8 22:03,21.726,21.882999,5230.7998,226.39999,0.824
2021/6/8 23:03,21.586,21.649,5071.5601,226.39999,0.84100002
2021/6/9 0:03,21.633,21.594999,5173.0898,226.5,0.82200003
2021/6/9 1:03,21.531,21.492001,5097.6001,226.5,0.83099997
2021/6/9 2:03,21.672,21.801001,5178.0801,226.2,0.829
2021/6/9 3:03,21.399,21.698999,5309.9902,227.60001,0.80500001
2021/6/9 4:03,21.453,21.638,5342.75,227.60001,0.79799998
2021/6/9 5:03,22.219,21.051001,4862.4302,227.8,0.85699999
2021/6/9 6:03,22.031,21.861,5063.54,230,0.86000001
2021/6/9 7:03,21.875,21.915001,5217.1299,230.89999,0.83700001
2021/6/9 8:03,20.508,22.051001,5371.3799,228.2,0.81099999
2021/6/9 9:03,21.554,15.904,3556.6201,221.89999,0.87400001
2021/6/9 10:03,21.946,21.664,5178.0801,224,0.81800002
2021/6/9 11:03,22.031,22.034,5362.7002,223,0.801
2021/6/9 12:03,20.07,21.806999,5211.4902,225.2,0.82099998
2021/6/9 13:03,20.86,21.976,5132.3101,224.8,0.84100002
2021/6/9 14:03,24.406,20.208,4732.9102,222.5,0.833
2021/6/9 15:03,24.078,23.989,5692.0298,225.3,0.82800001
2021/6/9 16:03,23.789,23.917,5742.1401,224.60001,0.81599998
2021/6/9 17:03,23.742,23.952,5608.9399,224.5,0.838
2021/6/9 18:03,23.945,24.049,5828.9199,226.10001,0.81099999
2021/6/9 19:03,23.704,23.648001,5627.6001,226.5,0.82800001
2021/6/9 20:03,23.687,23.709999,5583.5601,226.10001,0.83600003
2021/6/9 21:03,23.82,23.834999,5752.1201,226.3,0.815
2021/6/9 22:03,23.938,23.951,5675.3198,226.60001,0.83200002
2021/6/9 23:03,23.859,23.556,5659.7002,227.10001,0.81999999
2021/6/10 0:03,23.836,24.157,5605.8999,225.7,0.84899998
2021/6/10 1:03,24.578,22.879,5172.6602,225.5,0.87199998
2021/6/10 2:03,21.149,24.860001,5861.0298,228.10001,0.83999997
2021/6/10 3:03,21.789,24.763,6061.0601,227.39999,0.80500001
2021/6/10 4:03,23.539,23.256001,5642.5698,226.60001,0.81099999
2021/6/10 5:03,24.226,23.459,5649.9399,226.7,0.81699997
2021/6/10 6:03,26.915,26.047001,6447.8701,228.2,0.79699999
2021/6/10 7:03,27.054,27.677,6345.2598,227.8,0.86400002
2021/6/10 8:04,25.266,25.202,5823.2798,225.2,0.852
2021/6/10 9:04,20.945,25.481001,6028.0801,226.10001,0.83200002
2021/6/10 10:04,25.266,25.288,6184.7202,226.8,0.80400002
2021/6/10 11:04,25.414,25.082001,6151.96,227.2,0.80299997
2021/6/10 12:04,25.258,25.094,5844.3301,227.2,0.84899998
2021/6/10 13:04,27.039,24.997999,5894.4399,228.2,0.83999997
2021/6/10 14:04,27.39,27.406,6505.5801,226.39999,0.82999998
2021/6/10 15:04,27.102,27.459999,6494.9502,225.89999,0.83200002
2021/6/10 16:04,27.398,27.26,6451.1299,225.3,0.82999998
2021/6/10 17:04,27.43,27.305,6636.8301,223.39999,0.80299997
2021/6/10 18:04,27.023,26.830999,6414.46,227.8,0.82599998
2021/6/10 19:04,26.907,27.094,6638.5698,228.10001,0.80500001
2021/6/10 20:04,27.289,27.01,6522.9399,227.39999,0.81599998
2021/6/10 21:04,24.664,27.277,6711.6802,227.2,0.80000001
2021/6/10 22:04,23.234,16.834999,3856.8799,224.3,0.85699999
2021/6/10 23:04,23.196,23.577999,5535.3901,225.89999,0.838
2021/6/11 0:04,23.585,23.176001,5526.7202,226.89999,0.82700002
2021/6/11 1:04,24.211,23.660999,5439.5,226.60001,0.85900003
2021/6/11 2:04,24.297,24.548,5862.3301,228.39999,0.829
2021/6/11 3:04,20.625,24.229,5896.3901,230.3,0.81599998
2021/6/11 4:04,24.438,24.385,6123.54,231.10001,0.79000002
2021/6/11 5:04,24.414,24.266001,5911.7998,228.5,0.81400001
2021/6/11 6:04,24.578,24.469999,5869.71,229.8,0.82700002
2021/6/11 7:04,24.281,24.356001,5880.77,228.60001,0.81900001
2021/6/11 8:04,24.125,22.879999,5600.9102,227.89999,0.80599999
2021/6/11 9:04,24.203,24.381001,5872.75,225.8,0.815
2021/6/11 10:04,24.289,24.083,6010.29,224.60001,0.78200001
2021/6/11 11:04,24,23.540001,5675.98,226.60001,0.81599998
2021/6/11 12:04,23.883,23.811001,5643.6499,226.60001,0.83200002
2021/6/11 13:04,17.821,23.951,5930.8901,226.8,0.79299998
2021/6/11 14:04,18.804,16.43,3772.05,222.60001,0.85100001
2021/6/11 15:04,13.914,17.375999,4129.3599,221.89999,0.81900001
2021/6/11 16:04,22.961,16.275999,3780.0801,220.10001,0.83600003
2021/6/11 17:04,22.68,22.542999,5205.4199,225.39999,0.852
2021/6/11 18:04,22.617,23.014999,5531.71,228.39999,0.82300001
2021/6/11 19:04,22.82,22.750999,5240.1299,226.89999,0.85799998
2021/6/11 20:04,22.688,22.663,5430.8301,227.2,0.82300001
2021/6/11 21:04,22.656,22.743999,5256.8301,226.89999,0.85500002
2021/6/11 22:04,20.195,22.448999,5362.7002,226.39999,0.824
2021/6/11 23:04,23,22.927999,5238.8301,226.2,0.86400002
2021/6/12 0:04,22.711,23.166,5432.5601,227.89999,0.84399998
2021/6/12 1:04,22.063,23.160999,5618.27,227.8,0.81400001
2021/6/12 2:04,21.828,14.772,3424.29,223.2,0.84399998
2021/6/12 3:04,22.82,22.625999,5380.0601,228.5,0.833
2021/6/12 4:04,22.797,22.525,5419.54,227.5,0.81999999
2021/6/12 5:04,22.985,22.580999,5420.2002,228.8,0.82499999
2021/6/12 6:04,22.828,22.698999,5267.8999,229.10001,0.85600001
2021/6/12 7:04,22.922,23.118,5495.6899,228.60001,0.833
2021/6/12 8:04,23.14,23.246,5739.1099,228.2,0.79900002
2021/6/12 9:04,23.078,23.597,5783.5801,227.10001,0.80299997
2021/6/12 10:04,23.219,23.421,5680.75,225.60001,0.80900002
2021/6/12 11:04,21.469,22.792999,5259.2202,222.89999,0.84799999
2021/6/12 12:04,22.945,23.167999,5701.79,225.10001,0.79500002
2021/6/12 13:04,22.774,22.784,5620.2202,226.5,0.796
2021/6/12 14:04,22.734,22.91,5623.9102,225.89999,0.79900002
2021/6/12 15:04,23.117,23.089001,5621.96,223.60001,0.801
2021/6/12 16:04,22.274,22.84,5170.0601,222.60001,0.86400002
2021/6/12 17:04,20.961,20.851999,4940.96,225.39999,0.829
2021/6/12 18:04,21.093,21.195999,5068.52,225.60001,0.82099998
2021/6/12 19:04,21.313,21.292999,5265.5098,225.39999,0.792
2021/6/12 20:04,22.89,23.089001,5407.1802,223.10001,0.83499998
2021/6/12 21:04,22.883,23.112,5499.3799,223.10001,0.81999999
2021/6/12 22:04,22.516,22.615,5240.5601,225.10001,0.84899998
2021/6/12 23:04,22.094,22.594,5432.5601,224.3,0.81400001
2021/6/13 0:04,22,22.156,5344.7002,224.10001,0.81099999
2021/6/13 1:04,22.25,22.108999,5346.4302,224.60001,0.80900002
2021/6/13 2:04,22.304,22.820999,5595.4902,225.89999,0.80000001
2021/6/13 3:04,22.344,22.059999,5324.3101,227.2,0.81699997
2021/6/13 4:04,22.539,22.718,5300.0098,229,0.85100001
2021/6/13 5:04,22.281,22.695,5409.1299,228.2,0.82999998
2021/6/13 6:04,20.336,18.705,4360.8398,228.39999,0.85000002
2021/6/13 7:04,20.383,20.804001,4861.1201,227.39999,0.84600002
2021/6/13 8:04,20.688,20.620001,4930.5498,225.5,0.82099998
2021/6/13 9:05,20.523,20.812,4869.1499,224.39999,0.838
2021/6/13 10:05,20.469,20.844,4977.6201,225.10001,0.82099998
2021/6/13 11:05,20.5,20.011999,4793,227.10001,0.82300001
2021/6/13 12:05,20.351,20.150999,4919.9199,226.10001,0.80400002
2021/6/13 13:05,20.391,20.750999,5077.2002,227.39999,0.80500001
2021/6/13 14:05,20.445,20.348,4882.1699,226.8,0.82099998
2021/6/13 15:05,20.211,19.799999,4743.54,229.10001,0.82700002
2021/6/13 16:05,20.539,20.275,4733.5601,229.2,0.85100001
2021/6/13 17:05,20.844,20.870001,5086.5298,228.8,0.81099999
2021/6/13 18:05,22.727,21.392,5290.8999,228.8,0.79900002
2021/6/13 19:05,22.765,22.775,5621.96,228.89999,0.80000001
2021/6/13 20:05,22.664,22.962,5638.6602,228.2,0.80400002
2021/6/13 21:05,20.438,22.219,5190.4502,227.7,0.847
2021/6/13 22:05,20.703,16.740999,3885.51,225,0.847
2021/6/13 23:05,22.641,22.382,5377.46,227.60001,0.82099998
2021/6/14 0:05,22.773,22.266001,5228.2002,227.39999,0.84200001
2021/6/14 1:05,22.672,22.917999,5498.2998,227.10001,0.82200003
2021/6/14 2:05,22.64,22.658001,5436.25,226.39999,0.81999999
2021/6/14 3:05,23.055,23.372,5576.8301,227.8,0.82800001
2021/6/14 4:05,22.805,23.212,5533.4399,227.2,0.82800001
2021/6/14 5:05,23.844,22.882,5562.0801,227.3,0.81099999
2021/6/14 6:05,24.492,24.354,5876.4302,226.10001,0.81400001
2021/6/14 7:05,24.219,23.962,5554.4902,224.89999,0.84799999
2021/6/14 8:05,22.804,24.535,5435.1699,227.89999,0.89700001
2021/6/14 9:05,24.125,24.386999,6031.3301,228.7,0.79799998
2021/6/14 10:05,24.172,24.271,5812,230.2,0.82999998
2021/6/14 11:05,23.984,24.167,5847.3599,229.7,0.81999999
2021/6/14 12:05,22.118,24.190001,5803.9702,229.2,0.82599998
2021/6/14 13:05,19.336,16.886999,3984.4399,224.89999,0.83200002
2021/6/14 14:05,22.711,22.094999,5188.71,228.60001,0.84399998
2021/6/14 15:05,21.023,26.804001,6520.98,230.89999,0.81699997
2021/6/14 16:05,26.367,18.379,4290.3398,230,0.85299999
2021/6/14 17:05,24.063,26.903999,6308.5898,236.3,0.86199999
2021/6/14 18:05,24.117,28.252001,6699.3101,234.10001,0.847
2021/6/14 19:05,26.25,16.181,3628.4299,226.89999,0.88300002
2021/6/14 20:05,26.812,26.068001,6296.23,233.5,0.829
2021/6/14 21:05,26.641,26.83,6400.79,234.2,0.84200001
2021/6/14 22:05,24.883,26.171,6324.6499,231.89999,0.82300001
2021/6/14 23:05,22.726,24.658001,6027.6499,230.39999,0.81199998
2021/6/15 0:05,22.68,12.122,2798.1799,224.2,0.85000002
2021/6/15 1:05,24.391,24.799999,5812.6499,230.39999,0.85000002
2021/6/15 2:05,21.515,24.605,5919.8198,228.39999,0.82200003
2021/6/15 3:05,24.055,14.694,3406.9299,225.10001,0.84799999
2021/6/15 4:05,24.422,24.226,5841.7202,231.60001,0.82700002
2021/6/15 5:05,24.5,24.545,5938.9102,228.8,0.81800002
2021/6/15 6:05,24.305,24.311001,5843.02,228.10001,0.82200003
