Date,cazhi,0,1
2021/3/14 12:41,26.179,-117.8863628,-1404.493217
2021/3/14 13:41,25.711,-75.81405359,-912.9539705
2021/3/14 14:41,25.012,-87.34084245,-1038.03498
2021/3/14 15:41,26.719,-81.85836736,-994.5077691
2021/3/14 16:41,26.609,-96.42926122,-1161.57723
2021/3/14 17:41,26.25,-81.03746887,-979.5699461
2021/3/14 18:41,23.16,-102.8609105,-1195.875351
2021/3/14 19:41,24.743,121.2204065,1374.949599
2021/3/14 20:41,24.937,-53.4308635,-645.321379
2021/3/14 21:41,24.16,148.6064649,1698.13728
2021/3/14 22:41,25.563,-63.89869085,-773.5408379
2021/3/14 23:41,25.238,-85.2105334,-1016.016294
2021/3/15 0:41,25.18,-35.62610878,-442.390316
2021/3/15 1:41,25.461,-62.18595245,-752.5615978
2021/3/15 2:41,25.328,-89.8723304,-1070.919587
2021/3/15 3:41,25.312,-73.85694503,-885.6892467
2021/3/15 4:41,25.489,-57.51965279,-698.9662657
2021/3/15 5:41,25.351,-75.31420567,-902.9871956
2021/3/15 6:41,25.41,-80.92125879,-968.4705021
2021/3/15 7:41,25.418,-57.95905492,-703.2658836
2021/3/15 8:41,25.621,-33.73947844,-425.768222
2021/3/15 9:42,25.489,-56.50491315,-687.2768383
2021/3/15 10:42,25.32,-67.76762333,-815.4376881
2021/3/15 11:41,25.512,-91.21907767,-1088.645284
2021/3/15 12:42,25.129,-102.3409626,-1212.689688
2021/3/15 13:42,25.031,-61.12020893,-735.2441353
2021/3/15 14:42,25.429,-67.13337917,-809.390477
2021/3/15 15:42,25.098,-71.56010924,-856.6990231
2021/3/15 16:42,25.133,-39.07450422,-481.716896
2021/3/15 17:42,25.219,-62.5910729,-754.4703613
2021/3/15 18:42,19.32,-80.42418672,-892.0845105
2021/3/15 19:42,18.328,104.8396009,1260.091265
2021/3/15 20:42,19.652,215.1059792,2518.778118
2021/3/15 21:42,21.239,146.7022679,1710.051129
2021/3/15 22:42,24.312,-28.74360304,-352.8252242
2021/3/15 23:42,24.25,-51.06562204,-610.0205815
2021/3/16 0:42,24.09,-54.36899191,-646.3249649
2021/3/16 1:42,23.809,-39.44429663,-470.589574
2021/3/16 2:42,23.761,-59.77071089,-704.8811853
2021/3/16 3:42,23.911,-43.5016538,-518.5991071
2021/3/16 4:42,23.687,-44.5816666,-528.510659
2021/3/16 5:42,23.82,-48.34398026,-573.494876
2021/3/16 6:42,23.813,-36.60919688,-437.9310959
2021/3/16 7:42,21.918,-50.07628533,-571.5564999
2021/3/16 8:42,19.558,150.6451862,1775.053139
2021/3/16 9:42,20.672,-5.611781886,-43.40381271
2021/3/16 10:42,24.051,152.93987,1749.400543
2021/3/16 11:42,22.391,-13.34641227,-152.7066373
2021/3/16 12:42,24.039,-11.96628521,-155.8745139
2021/3/16 13:42,24.277,-36.66404466,-444.0051011
2021/3/16 14:42,24.313,-28.46977472,-349.7643675
2021/3/16 15:42,23.519,-25.89371231,-310.7907827
2021/3/16 16:42,23.078,-15.91572607,-190.3670982
2021/3/16 17:42,23.211,-16.0061901,-192.9649652
2021/3/16 18:42,20.789,7.465856913,106.362886
2021/3/16 19:42,20.711,142.875301,1671.868842
2021/3/16 20:42,22.41,3.485983417,41.58966626
2021/3/16 21:42,22.243,17.46425937,205.0198291
2021/3/16 22:42,22.207,3.062630072,39.02789269
2021/3/16 23:42,20.089,-9.504648832,-81.60961214
2021/3/17 0:42,20.543,55.27707571,661.652715
2021/3/17 1:42,20.508,54.64480611,654.7356923
2021/3/17 2:42,20.672,41.95953811,506.245074
2021/3/17 3:42,20.469,41.58423552,504.3058251
2021/3/17 4:42,20.39,49.30677891,594.4453357
2021/3/17 5:42,20.399,39.00931168,475.3532639
2021/3/17 6:42,16.492,38.0550405,509.6275852
2021/3/17 7:42,11.789,164.8042439,2028.650585
2021/3/17 8:42,10.91,244.9666348,2965.053654
2021/3/17 9:42,10.782,246.4323468,2983.445748
2021/3/17 10:42,10.679,246.1206727,2981.063348
2021/3/17 11:42,10.75,242.2481498,2935.468886
2021/3/17 12:42,10.957,252.9650397,3056.910747
2021/3/17 13:42,12.332,250.2186064,3009.237205
2021/3/17 14:42,20.782,-86.47393026,-979.0624938
2021/3/17 15:42,17.339,147.7867109,1767.704036
2021/3/17 16:42,20.75,124.0794656,1454.220929
2021/3/17 17:42,21.047,53.96682766,640.6432225
2021/3/17 18:42,20.992,36.98476885,445.0550183
2021/3/17 19:42,21.18,42.55778947,507.2803348
2021/3/17 20:42,20.91,51.69425021,616.0056725
2021/3/17 21:42,22.5,19.64641298,227.2564923
2021/3/17 22:42,22.711,7.361777955,82.85871374
2021/3/17 23:42,22.93,3.202735388,32.26136858
2021/3/18 0:42,23.527,-13.18699238,-164.0372266
2021/3/18 1:42,23.793,-0.202484357,-17.09185085
2021/3/18 2:42,23.848,-4.488418769,-67.24326064
2021/3/18 3:42,24.762,-24.75372931,-311.9904233
2021/3/18 4:42,23.699,-60.94072375,-717.8031712
2021/3/18 5:42,25.18,132.4381216,1499.439248
2021/3/18 6:42,24.902,-77.849531,-927.1252753
2021/3/18 7:42,25.109,-76.20214568,-910.5007495
2021/3/18 8:42,24.981,-73.65589096,-879.5901216
2021/3/18 9:42,24.789,-50.35550764,-608.1095757
2021/3/18 10:42,20.5,-76.74194019,-863.2222992
2021/3/18 11:42,18.168,143.0657768,1703.620927
2021/3/18 12:42,24.953,-96.80605642,-1146.736074
2021/3/18 13:43,24.828,-59.93366131,-719.2150448
2021/3/18 14:43,24.922,-47.45980474,-576.149557
2021/3/18 15:43,24.777,-51.97704788,-626.7014044
2021/3/18 16:43,24.641,-41.91955601,-508.8964123
2021/3/18 17:43,24.719,-45.4157872,-550.1924939
2021/3/18 18:43,24.32,-51.88585002,-620.3816798
2021/3/18 19:43,23.18,6.389039856,66.17933881
2021/3/18 20:43,20.652,-26.82691761,-288.2864444
2021/3/18 21:43,22.219,-32.25794011,-369.2484698
2021/3/18 22:43,21.308,27.85166739,335.8694439
2021/3/18 23:43,21.223,24.88494808,302.5879903
2021/3/19 0:43,22.25,31.46378793,366.6917145
2021/3/19 1:43,23.25,4.004930196,37.84797234
2021/3/19 2:43,23.309,-36.56640987,-431.6099527
2021/3/19 3:43,23.269,0.170477972,-6.683432348
2021/3/19 4:43,23.742,0.531669072,-8.014382236
2021/3/19 5:43,23.297,-6.0478677,-78.87059343
2021/3/19 6:43,23.883,-2.412815236,-43.67870608
2021/3/19 7:43,23.738,-34.11078931,-408.2825772
2021/3/19 8:43,24.141,-14.58869633,-187.4122625
2021/3/19 9:43,24.699,-50.49691966,-608.7341566
2021/3/19 10:43,26.633,-45.00088323,-567.6285891
2021/3/19 11:43,26.726,-98.50059995,-1186.879744
2021/3/19 12:43,26.782,-104.6931511,-1259.076402
2021/3/19 13:43,21.058,-110.5685697,-1260.541592
2021/3/19 14:43,21.172,111.4530178,1303.506559
2021/3/19 15:43,24.668,-52.89022229,-635.9874288
2021/3/19 16:43,24.922,-40.29009853,-493.350174
2021/3/19 17:43,26.809,-83.35899987,-1012.88978
2021/3/19 18:43,26.711,-74.64436945,-911.07649
2021/3/19 19:43,25.089,-89.07900569,-1059.007985
2021/3/19 20:43,24.719,-36.45175411,-446.6455227
2021/3/19 21:43,24.434,-39.07560536,-473.6469061
2021/3/19 22:43,24.367,-58.46221291,-696.9017424
2021/3/19 23:43,24.699,-51.73199683,-623.0024809
2021/3/20 0:43,24.582,-45.80820093,-553.1880135
2021/3/20 1:43,24.649,-54.23167682,-651.3104278
2021/3/20 2:43,24.75,-51.73785486,-623.6559543
2021/3/20 3:43,18.043,-55.10690528,-584.8152463
2021/3/20 4:43,22.328,86.8919204,1006.242241
2021/3/20 5:43,23.148,-42.80411264,-501.8386847
2021/3/20 6:43,23.192,124.0586577,1425.685196
2021/3/20 7:43,24.96,-31.54835159,-392.8323849
2021/3/20 8:43,25.008,-34.86361134,-431.7281158
2021/3/20 9:43,25.121,-53.27198674,-645.7227887
2021/3/20 10:43,25.711,-45.37242067,-561.2683137
2021/3/20 11:43,25.34,-50.28637657,-613.7557297
2021/3/20 12:43,25.281,-56.16422405,-680.9736642
2021/3/20 13:43,25.508,-33.41552918,-420.7660206
2021/3/20 14:43,25.301,-35.06642033,-437.4010102
2021/3/20 15:43,25.391,-37.05171776,-461.3947768
2021/3/20 16:43,25.461,-37.03821951,-462.0506381
2021/3/20 17:43,25.238,-52.69464288,-640.3541883
2021/3/20 18:43,25.34,-40.29967237,-498.3459793
2021/3/20 19:43,25.492,-54.02823857,-658.7368779
2021/3/20 20:43,25.379,-56.81762155,-689.638719
2021/3/20 21:43,25.398,-76.17639065,-913.5563854
2021/3/20 22:43,25.61,-67.78917597,-819.1146078
2021/3/20 23:43,25.48,-70.10571893,-844.3843151
2021/3/21 0:43,25.391,-69.18482153,-832.7111916
2021/3/21 1:43,25.41,-62.76838336,-758.7888344
2021/3/21 2:43,25.539,-58.35792025,-709.3110452
2021/3/21 3:43,25.473,-49.35038989,-604.4758587
2021/3/21 4:43,25.457,-47.71987173,-585.4541118
2021/3/21 5:43,25.73,-45.26224941,-560.2013118
2021/3/21 6:43,25.441,-72.87658281,-875.9433525
2021/3/21 7:43,25.461,-65.11333721,-786.4659768
2021/3/21 8:43,25.75,-84.14585611,-1009.755366
2021/3/21 9:43,20.688,-56.84626124,-635.6160057
2021/3/21 10:43,25.672,-55.71448986,-680.3476481
2021/3/21 11:43,25.801,-49.940927,-615.0964792
2021/3/21 12:43,25.66,-69.83597101,-843.3335497
2021/3/21 13:43,25.547,-57.34459339,-697.660534
2021/3/21 14:43,25.511,-77.72234176,-932.6243225
2021/3/21 15:43,25.84,-72.00590303,-870.402903
2021/3/21 16:44,25.559,-72.5113192,-872.9724373
2021/3/21 17:44,25.679,-76.85529892,-924.6171767
2021/3/21 18:44,25.903,-85.3828277,-1025.775713
2021/3/21 19:44,25.508,-70.6807567,-851.3220776
2021/3/21 20:44,25.519,-55.38698825,-674.7359092
2021/3/21 21:44,25.711,-46.66639555,-576.1942564
2021/3/21 22:44,25.5,-60.81122047,-737.1977441
2021/3/21 23:44,25.57,-68.42872726,-826.030583
2021/3/22 0:44,25.493,-56.33117494,-685.3314076
2021/3/22 1:44,25.597,-84.5660263,-1012.780068
2021/3/22 2:44,25.403,-59.47021624,-720.551777
2021/3/22 3:44,25.367,-50.80779099,-620.0450456
2021/3/22 4:44,25.562,-70.51487336,-850.0244447
2021/3/22 5:44,25.5,-54.99722517,-669.9903881
2021/3/22 6:44,25.469,-42.10367461,-520.6427692
2021/3/22 7:44,25.699,-54.04824566,-661.3530734
2021/3/22 8:44,25.672,-70.92490134,-856.0781269
2021/3/22 9:44,25.609,-66.94710239,-809.3872165
2021/3/22 10:44,25.821,-63.0490437,-766.8172706
2021/3/22 11:44,25.488,-69.03610555,-832.0862626
2021/3/22 12:44,21.242,-77.81558684,-884.2525374
2021/3/22 13:44,25.367,-45.62411504,-560.1710874
2021/3/22 14:44,24.993,-58.02672367,-698.9653487
2021/3/22 15:44,24.589,-51.11873568,-614.4299241
2021/3/22 16:44,24.59,-47.95466541,-577.8982293
2021/3/22 17:44,24.91,-25.95880028,-327.5841301
2021/3/22 18:44,24.899,-39.41440383,-482.9748433
2021/3/22 19:44,24.68,-37.50014577,-458.318637
2021/3/22 20:44,25.281,-42.98040437,-528.6072472
2021/3/22 21:44,25.082,-42.6542065,-522.5400518
2021/3/22 22:44,25.09,-45.61763006,-556.8935406
2021/3/22 23:44,25.797,-48.5438922,-598.8931514
2021/3/23 0:44,26.632,-87.01304258,-1053.076225
2021/3/23 1:44,26.457,-75.92570733,-922.9377769
2021/3/23 2:44,26.473,-92.29683749,-1112.281576
2021/3/23 3:44,26.598,-82.03812283,-995.1642259
2021/3/23 4:44,26.453,-81.63842024,-988.8711589
2021/3/23 5:44,26.398,-70.20582829,-856.1551245
2021/3/23 6:44,26.43,-75.84426375,-921.6534558
2021/3/23 7:44,23.52,-80.81958562,-945.3909876
2021/3/23 8:44,26.421,-85.03563517,-1027.768802
2021/3/23 9:44,26.309,-104.9952648,-1257.081431
2021/3/23 10:44,26.41,-101.8155121,-1221.455251
2021/3/23 11:44,26.129,-87.83618805,-1056.713672
2021/3/23 12:44,26.102,-60.15224428,-736.5925808
2021/3/23 13:44,26.148,-68.70134697,-835.8328308
2021/3/23 14:44,25.859,-80.79589435,-972.1979602
2021/3/23 15:44,23.524,-88.4136294,-1033.158681
2021/3/23 16:44,18.219,131.1512265,1565.304984
2021/3/23 17:44,25.879,-91.50427042,-1096.235786
2021/3/23 18:44,25.91,-68.87670894,-835.1388826
2021/3/23 19:44,25.73,-65.59897762,-795.1544074
2021/3/23 20:44,25.981,-54.61433697,-671.1190292
2021/3/23 21:44,25.82,-57.61766099,-703.9591697
2021/3/23 22:44,26,-47.01709494,-583.5797621
2021/3/23 23:44,25.898,-64.36050992,-782.8297651
2021/3/24 0:44,25.922,-52.10504077,-641.4873175
2021/3/24 1:44,25.899,-61.3130173,-747.6092644
2021/3/24 2:44,26.011,-61.10584106,-746.5344139
2021/3/24 3:44,25.84,-63.03822009,-766.8466457
2021/3/24 4:44,25.84,-62.28719098,-758.1900698
2021/3/24 5:44,26.129,-56.64767245,-696.3992982
2021/3/24 6:44,25.93,-62.28917389,-759.2768438
2021/3/24 7:44,14.32,-63.25061543,-635.7295289
2021/3/24 8:44,13.949,179.3377258,2171.543146
2021/3/24 9:44,18.11,174.0943077,2062.686285
2021/3/24 10:44,18.019,99.79962524,1205.274004
2021/3/24 11:45,17.293,70.883924,879.6061902
2021/3/24 12:45,18.707,245.2489911,2877.914632
2021/3/24 13:45,25.352,-26.14051825,-334.9262953
2021/3/24 14:45,27.441,-74.51613942,-918.0586526
2021/3/24 15:45,27.988,-111.3855008,-1350.393059
2021/3/24 16:45,27.641,-118.0436449,-1423.226865
2021/3/24 17:45,27.621,-127.7679003,-1535.38929
2021/3/24 18:45,28.078,-107.6665172,-1308.465852
2021/3/24 19:45,27.531,-113.5057074,-1369.590121
2021/3/24 20:45,27.641,-108.7538666,-1315.98037
2021/3/24 21:45,27.867,-116.1579628,-1404.180897
2021/3/24 22:45,28.274,-90.87747244,-1116.764766
2021/3/24 23:45,28.539,-107.2056429,-1308.501507
2021/3/25 0:45,28.711,-123.384836,-1497.425338
2021/3/25 1:45,26.136,-129.6717282,-1540.210412
2021/3/25 2:45,27.954,-76.56490288,-947.707415
2021/3/25 3:45,27.976,-112.8925106,-1367.674397
2021/3/25 4:45,27.262,-134.6825791,-1611.189873
2021/3/25 5:45,25.332,130.2879532,1472.834223
2021/3/25 6:45,28.078,-113.9083099,-1380.636428
2021/3/25 7:45,28.48,-127.761432,-1545.364622
2021/3/25 8:45,28.418,-137.6960139,-1659.468763
2021/3/25 9:45,27.692,-116.4292565,-1405.255882
2021/3/25 10:45,25.601,36.66127262,387.9846026
2021/3/25 11:45,27.481,-130.4764637,-1565.008295
2021/3/25 12:45,25.09,-121.970223,-1438.998546
2021/3/25 13:45,25.648,-110.5821412,-1313.902086
2021/3/25 14:45,26.102,-105.9179221,-1265.30168
2021/3/25 15:45,25.047,-120.4765,-1421.262912
2021/3/25 16:45,23.839,113.7376264,1298.957172
2021/3/25 17:45,26.461,-89.86078988,-1083.972668
2021/3/25 18:45,26.282,-95.57452452,-1147.932568
2021/3/25 19:45,26.289,-79.17952208,-958.5868554
2021/3/25 20:45,26.218,-84.26529583,-1016.5104
2021/3/25 21:45,26.801,-87.65025569,-1062.389223
2021/3/25 22:45,26.481,-90.3041702,-1089.362193
2021/3/25 23:45,22.14,-76.69000325,-881.7131119
2021/3/26 0:45,26.731,-84.23714604,-1022.163577
2021/3/26 1:45,26.379,-84.9081799,-1025.814773
2021/3/26 2:45,21.808,-74.46147523,-852.0863255
2021/3/26 3:45,25.782,-180.7328229,-2126.123613
2021/3/26 4:45,27.199,-117.2384814,-1408.885766
2021/3/26 5:45,27.101,-106.8809839,-1288.062138
2021/3/26 6:45,25.758,-123.801765,-1467.988114
2021/3/26 7:45,25.293,-121.0646341,-1430.989185
2021/3/26 8:45,20.07,-59.33576672,-657.1814926
2021/3/26 9:45,23.719,119.1787832,1363.177927
2021/3/26 10:45,25.899,-69.32359959,-840.1349755
2021/3/26 11:45,27.402,-98.14562196,-1190.616842
2021/3/26 12:45,24.391,-128.0625681,-1501.372422
2021/3/26 13:45,14.109,175.5957359,2126.535053
2021/3/26 14:45,14.027,173.101836,2098.66072
2021/3/26 15:45,13.891,180.2277448,2182.548603
2021/3/26 16:45,14.019,178.9729966,2166.552662
2021/3/26 17:45,12.063,170.7212871,2093.879353
2021/3/26 18:45,16.848,452.5362219,5294.534359
2021/3/26 19:45,22.921,73.28330477,842.1312444
2021/3/26 20:45,27.629,43.53518818,443.8152813
2021/3/26 21:45,27.379,-104.3595663,-1262.14873
2021/3/26 22:45,27.364,-102.2426846,-1237.510125
2021/3/26 23:45,27.589,-117.0198246,-1410.868125
2021/3/27 0:45,27.219,-112.0953059,-1349.675922
2021/3/27 1:45,25.621,-119.7853839,-1419.994579
2021/3/27 2:45,27.309,-109.7245676,-1323.316078
2021/3/27 3:45,25.371,-67.51351997,-813.0772854
2021/3/27 4:45,26.988,-95.04338379,-1149.949163
2021/3/27 5:45,26.903,-57.32259975,-713.1233825
2021/3/27 6:45,26.828,-105.7718525,-1272.051282
2021/3/27 7:45,26.922,-98.1946616,-1185.607815
2021/3/27 8:45,26.867,-84.59037761,-1027.803813
2021/3/27 9:45,27.172,-83.80435343,-1022.224422
2021/3/27 10:45,25.621,-104.9917375,-1249.042515
2021/3/27 11:45,22.578,-59.0658414,-683.1304497
2021/3/27 12:45,28.25,-202.2478186,-2403.397238
2021/3/27 13:46,28.039,-119.3895762,-1443.525328
2021/3/27 14:46,27.691,-95.614308,-1164.706665
2021/3/27 15:46,25.91,-101.1865991,-1208.430608
2021/3/27 16:46,27.219,-81.07773282,-991.308078
2021/3/27 17:46,27.66,-115.3365422,-1392.278679
2021/3/27 18:46,28.262,-106.6370968,-1298.743711
2021/3/27 19:46,26.5,-128.0796011,-1526.148425
2021/3/27 20:46,25.469,-72.09537615,-867.2842467
2021/3/27 21:46,25.14,-46.96938445,-573.110033
2021/3/27 22:46,25.309,-44.6121705,-547.8326723
2021/3/27 23:46,25.34,-50.2851029,-613.7510524
2021/3/28 0:46,24.332,-59.46432494,-708.1223122
2021/3/28 1:46,25.82,-62.39913407,-759.26597
2021/3/28 2:46,27.91,-132.8157255,-1597.179963
2021/3/28 3:46,27.688,-114.1484918,-1378.879908
2021/3/28 4:46,27.461,-100.594347,-1219.588705
2021/3/28 5:46,27.789,-120.1846677,-1449.781522
2021/3/28 6:46,27.691,-100.4766578,-1220.899298
2021/3/28 7:46,27.77,-109.0008171,-1320.321367
2021/3/28 8:46,28.09,-147.4758288,-1768.61353
2021/3/28 9:46,28.101,-72.15564164,-898.4450745
2021/3/28 10:46,27.649,-95.70979268,-1165.341522
2021/3/28 11:46,27.898,-121.5721228,-1467.083355
2021/3/28 12:46,27.781,-141.0701111,-1691.00084
2021/3/28 13:46,27.692,-105.2246926,-1275.788292
2021/3/28 14:46,27.871,-99.71402443,-1214.201966
2021/3/28 15:46,27.207,-116.2207961,-1397.222106
2021/3/28 16:46,27.09,-93.98388532,-1138.918411
2021/3/28 17:46,27.32,-114.3484865,-1376.904089
2021/3/28 18:46,27.211,-109.3899086,-1318.329694
2021/3/28 19:46,27.18,-102.5946828,-1239.444842
2021/3/28 20:46,27.109,-109.1181108,-1314.000348
2021/3/28 21:46,27.352,-112.3004221,-1353.577108
2021/3/28 22:46,27.269,-123.5893936,-1483.03746
2021/3/28 23:46,27.231,-104.8256854,-1265.813876
2021/3/29 0:46,25.371,-104.9760516,-1245.98324
2021/3/29 1:46,27.09,-86.67497164,-1054.428829
2021/3/29 2:46,27.027,-115.2237143,-1383.59325
2021/3/29 3:46,27.43,-116.4890867,-1402.871367
2021/3/29 4:46,27.222,-86.00056591,-1048.174186
2021/3/29 5:46,27.098,-130.7551356,-1563.860731
2021/3/29 6:46,27.402,-106.5867221,-1288.107141
2021/3/29 7:46,27.27,-85.46649728,-1042.559775
2021/3/29 8:46,27.89,-116.6631373,-1410.244805
2021/3/29 9:46,27.77,-91.32103076,-1116.066078
2021/3/29 10:46,28.129,-104.0395329,-1267.173712
2021/3/29 11:46,27.98,-110.4356256,-1339.351792
2021/3/29 12:46,25.989,-114.1214879,-1358.852695
2021/3/29 13:46,18.531,102.9182377,1235.455517
2021/3/29 14:46,18.289,82.86942109,1006.595843
2021/3/29 15:46,17.871,90.34433656,1097.832958
2021/3/29 16:46,18.16,110.8174722,1331.02326
2021/3/29 17:46,16.68,52.92308349,679.2688056
2021/3/29 18:46,23.301,-31.49898612,-373.0180009
2021/3/29 19:46,27.929,-124.7949705,-1504.692586
2021/3/29 20:46,22.891,-140.7039629,-1630.055413
2021/3/29 21:46,23.168,130.168256,1496.575122
2021/3/29 22:46,24.812,-39.01420207,-477.3458294
2021/3/29 23:46,25.297,-56.04222063,-679.6993617
2021/3/30 0:46,24.762,-43.5532916,-529.2175019
2021/3/30 1:46,25.051,-56.23057708,-679.027006
2021/3/30 2:46,25.738,-56.34673916,-688.3700491
2021/3/30 3:46,25,-39.99668854,-490.9532578
2021/3/30 4:46,24.91,-55.99100662,-674.6735597
2021/3/30 5:46,25.289,-46.33820319,-567.5090748
2021/3/30 6:46,25.34,-34.38553355,-430.0401893
2021/3/30 7:46,25.043,-25.0189766,-318.3000051
2021/3/30 8:46,20.418,-59.77665562,-666.2962491
2021/3/30 9:46,24.012,73.04581754,826.704965
2021/3/30 10:46,25.289,-45.63941165,-559.4947777
2021/3/30 11:46,25.269,-50.78791597,-618.7232009
2021/3/30 12:46,27.621,-61.9502026,-774.979622
2021/3/30 13:46,27.809,-109.0515257,-1321.395451
2021/3/30 14:47,27.922,-111.3940842,-1349.735382
2021/3/30 15:47,24.98,-123.6185019,-1456.888708
2021/3/30 16:47,28.321,-81.37729783,-1007.597808
2021/3/30 17:47,27.808,-101.6478647,-1235.816605
2021/3/30 18:47,27.91,-98.00714379,-1194.957236
2021/3/30 19:47,28.211,-103.581644,-1262.859623
2021/3/30 20:47,27.868,-88.97938058,-1090.143689
2021/3/30 21:47,27.882,-117.9059451,-1424.511109
2021/3/30 22:47,28.129,-111.3525853,-1351.6853
2021/3/30 23:47,27.821,-112.205944,-1357.937786
2021/3/31 0:47,27.789,-113.3582845,-1370.89903
2021/3/31 1:47,27.98,-118.4999215,-1432.516804
2021/3/31 2:47,27.77,-97.5748916,-1188.275838
2021/3/31 3:47,27.832,-112.288048,-1359.021238
2021/3/31 4:47,27.859,-125.444848,-1511.38285
2021/3/31 5:47,25.641,-114.7831239,-1362.483142
2021/3/31 6:47,28.269,-162.9326905,-1949.313582
2021/3/31 7:47,28.078,-121.4491483,-1467.747192
2021/3/31 8:47,28.09,-132.7879922,-1598.934264
2021/3/31 9:47,28.012,-124.0738719,-1497.340201
2021/3/31 10:47,27.91,-102.3800274,-1245.524121
2021/3/31 11:47,28.16,-115.0576761,-1394.898367
2021/3/31 12:47,27.848,-112.0600023,-1356.621901
2021/3/31 13:47,27.84,-111.6431315,-1351.667798
2021/3/31 14:47,27.992,-112.0771466,-1358.402735
2021/3/31 15:47,27.738,-81.22266125,-998.9418879
2021/3/31 16:47,27.891,-99.323802,-1209.892018
2021/3/31 17:47,27.75,-95.23913868,-1161.041576
2021/3/31 18:47,28.07,-95.66465062,-1169.702681
2021/3/31 19:47,27.738,-126.2013352,-1518.723493
2021/3/31 20:47,27.692,-97.05315472,-1181.351172
2021/3/31 21:47,27.832,-91.26454932,-1116.088131
2021/3/31 22:47,27.18,-92.4388799,-1122.083989
2021/3/31 23:47,26.468,-51.90370575,-645.4476358
2021/4/1 0:47,28.45,-107.0881999,-1306.119408
2021/4/1 1:47,27.671,-122.535775,-1475.677141
2021/4/1 2:47,27.508,-115.0828997,-1387.527635
2021/4/1 3:47,24.352,-103.7471466,-1219.964877
2021/4/1 4:47,27.039,91.64218294,1006.485349
2021/4/1 5:47,27.769,-96.64281934,-1177.631731
2021/4/1 6:47,27.602,-127.4609486,-1531.687977
2021/4/1 7:47,27.641,-96.83979968,-1178.311558
2021/4/1 8:47,23.476,-29.309181,-349.7087958
2021/4/1 9:47,22.891,139.8697119,1611.819909
2021/4/1 10:47,25.07,-19.10732021,-250.3933271
2021/4/1 11:47,24.902,-36.78986414,-452.7091065
2021/4/1 12:47,24.797,-32.19932021,-398.4451465
2021/4/1 13:47,24.75,-31.98408015,-395.4201147
2021/4/1 14:47,24.942,-25.97815826,-328.2204526
2021/4/1 15:47,24.742,-40.15058753,-489.6576087
2021/4/1 16:47,24.637,-51.30617433,-617.3745029
2021/4/1 17:47,22.511,-42.48527267,-490.766514
2021/4/1 18:47,24.418,-21.89819264,-275.008096
2021/4/1 19:47,18.762,76.19123017,923.9713698
2021/4/1 20:47,23.809,-10.0073436,-130.5701436
2021/4/1 21:47,23.953,-10.95233873,-143.128081
2021/4/1 22:47,23.879,-20.36132604,-250.9725905
2021/4/1 23:47,20.711,-32.90788713,-359.2027238
2021/4/2 0:47,22.5,91.546343,1058.074612
2021/4/2 1:47,24.726,-33.5654278,-413.3668559
2021/4/2 2:47,24.57,-39.10333541,-475.5847883
2021/4/2 3:47,24.692,-46.56290495,-563.1528249
2021/4/2 4:47,24.449,-35.1148403,-428.0431787
2021/4/2 5:47,24.531,-45.97647859,-554.4965388
2021/4/2 6:47,24.75,-28.04402683,-349.8330515
2021/4/2 7:47,24.571,-23.93701604,-300.3180507
2021/4/2 8:47,24.359,-48.33309456,-579.7564977
2021/4/2 9:47,24.359,-60.56556416,-721.1043695
2021/4/2 10:47,24.512,-31.8541502,-391.0969018
2021/4/2 11:47,24.25,-35.42636999,-429.3319963
2021/4/2 12:47,24.25,-30.01729398,-366.8578216
2021/4/2 13:47,24.359,-42.78348216,-515.5854263
2021/4/2 14:47,24.219,-27.59986561,-338.546551
2021/4/2 15:47,24.11,-41.69979474,-500.2013893
2021/4/2 16:48,24.312,-23.56768195,-292.9706494
2021/4/2 17:48,24.059,-23.55603217,-289.9231844
2021/4/2 18:48,24.011,-21.61733149,-266.9922314
2021/4/2 19:48,23.969,-31.16100356,-376.7856005
2021/4/2 20:48,24.238,-45.51684614,-545.8116833
2021/4/2 21:48,24.211,-40.26642257,-484.8504544
2021/4/2 22:48,24.18,-15.19729289,-194.8065651
2021/4/2 23:48,23.949,-24.40730923,-298.5311141
2021/4/3 0:48,20.532,195.0654231,2277.049562
2021/4/3 1:48,24.14,-19.35506489,-242.3610001
2021/4/3 2:48,24.469,-40.80265315,-493.9757833
2021/4/3 3:48,20.18,75.50110569,899.6168063
2021/4/3 4:48,24.839,82.23912176,923.4270185
2021/4/3 5:48,26.141,-54.45671605,-671.1404898
2021/4/3 6:48,26.641,-94.85298253,-1143.673002
2021/4/3 7:48,26.89,-80.72393343,-983.3125723
2021/4/3 8:48,26.879,-110.0958482,-1322.629014
2021/4/3 9:48,21.742,-87.77139472,-1005.109929
2021/4/3 10:48,19.457,104.210491,1239.684791
2021/4/3 11:48,22.602,18.14092255,208.6619646
2021/4/3 12:48,22.672,-4.574781087,-54.60473871
2021/4/3 13:48,21.297,23.83446885,289.6030549
2021/4/3 14:48,20.711,125.2158578,1467.831388
2021/4/3 15:48,23.672,-8.290991792,-109.1518938
2021/4/3 16:48,23.976,-28.464928,-345.8284661
2021/4/3 17:48,19.051,-11.39557089,-91.45450116
2021/4/3 18:48,24.851,87.90837035,988.7281253
2021/4/3 19:48,23.59,-19.14866024,-233.6471833
2021/4/3 20:48,21.508,117.3433074,1367.667053
2021/4/3 21:48,23.41,-7.490516304,-96.82502551
